Review,Score
"Ciiihhuuuuyyy, gamenya bagus, interfacenya jelas dan simpel, buat grafik sih bagus tapi hpku gak bisa pake high jadi untuk grafik b aja, gameplay kadang seimbang kadang nggak, ada banyak player yang toxic ( afk, berkata kotor, feed, troll), tapi dari pengalaman main enak sih kadang ada lucu-lucunya. Kesimpulannya gamenya bagus tapi perlu ditingkatkan untuk pengalaman bermainnya karena masih banyak player yang toxic. 😋😋😋😹😹 . cihhuyy sekarang main dah enak tapi kadang ada yang nyuri lane.",5
lumayan buat grafik nya sayang nya saja bertabrakan dengan tier yang tidak sesuai dan permainan game play yang buruk,4
Game nya sangat seru. Di dalam game kita di harus kan merancang strategi dengan cepat hal ini seperti game clash of clans tetapi dengan berfikir lebih cepat. Di sisi lain ketika sedang bermain terkadang ping hijau tetapi dalam game patah patah entah gara gara hp saya atau memang game nya,4
Gamenya bagus banget event seru2 apalagi sering dapet skin gratis bikin tambah seru map-nya juga udah bagus aku juga suka sistem line nya jadi bisa main Hero seusai role yg Qt jagoin tapi sayang kadang fitur chat didalam pertandingan meresahkan banget moonton sekira bisa ngilangin atau diubah kalimat menjadi pilihan opsi agar para player yg toxic nggak suka koar2,4
"Saya suka game ini, tapi tolong jika jaringan kita itu bagus jangan suka ada bug jaringan tiba tiba hilang dan akhirnya membuat kita kalah bermain apalagi saat main di rank itu mengganggu sekali tolong diperbaiki bugnya dan juga update lagi tentang grafisnya agar jadi labih bagus, semangat moonton💪💪💪",5
gamenya bagus unik grafiknya luman bisa di mainkan mode offline dan online game ini menarik,5
game nya sangat seru banget.. bisa mengisi waktu yg kosong.. dan dapat berteman dengan orang-orang luar,5
"bagus sihh cuman di masalah jaringan aja,jaringan bagus tapi pas main nya malah lag mulu",5
game nya cukup seru tapi ada drak sistem mohon ke tika kita ingin mencapai rank yang di inginkan maka kasih lah jangan harus ada drak sistem,5
"seru pake bangettt cuman ada dark sistem nya di tim sendiri tapiii gapapaaa justru itu yang menantang, pokoknya sering² kasih skin gratis yaaa",5
terkadang jaringan pingny hijau kita mau ngelag sendiri tolong di perbiki montoon systemnya agar bermain lebih seru lagi,5
"musuh terlalu kuat sampai history saya 5x kalah,kasih lawan yg sangat keras di atas glory, permainan tidak stabil karena tim yg dongo",5
"game ini lumayan buat nyari temen online, tetapi plis update nya jangan makin lama jadi nguras kouta. setiap update pasti ada gebrakannya🫩",5
"seru bgtttt, asikk jugaaa, awal awal musuh nya gampang sih, tapi lama lama engga, ada bug nya juga, suara + gerakan nya.",5
"baik, cuman kadang ya moonton, kenapa harus nabrak rank yg lbih tinggi sih 😀, pernah sekali nabrak glory, tpi gpp ttp suka + bagus bgt game nya",5
Tolong buat moonton lebih diperbaiki buat yg sekarang. Makin update bukannya makin bagus . Yg ada makin parah bos. Grafik aneh. Jaringan lag trus. Masih bnyak kekurangan nya. Tolong lebih diperbaiki bos. Biar yg main moba makin banyak lagi. Makin lama kalo kyk gini trus yg ada peminat game ini bakal hilang .,5
"Ribet bgt, balik ke akun lama, malah minta verifikasi akun moonto, sedangkan akun email yg terkait sudah tidak aktif dikarenakan sudah lama sekali, dan yg mengecewakan nya tidak ada solusi dari pihak moonton, sedang akun fb dan tiktok masih terkait tp mesti diharuskan kode verifikasi dari akun moonton.",5
Sinyal wifi di rumah bagus sekali tiba tiba ketika bermain di dalam game malah menjadi leg sekali dan sinyalnya langsung merah. kalo di lobi sinyalnya bagus sekali tapi ketika bermain jadi leg banget,5
"tolong yh monton kalau kita lagi tiba. tiba hilang jaringan tolong afk nya jangan terlalu di lamain,, padahal kita sudah nyambung ulang tapi msih aja di afk... tolong diperbaiki🙏🙏terus masalah jaringan tolong diperbaiki lagi",5
"Game nya sudah bagus, hanya sja menang dan kalah itu tidak seimbang, juga tim yg di dapet saat solo rank itu terlalu lemah tidak seperti tim musuh. Memang, pertandingan ada kalah dan menang, namun jangan anda berikan kalah lebih banyak daripada menang.",4
tolong lah tim nya di sesuain kadang gak seimbang banget masa gelori ketemu legend atow romawi susah kalo buat player solo jadi tolong lah,5
gamenya bagus banget tapi minusnya gila banyak. 1.klo leg bentar langsung dimainin computer 2.pas leg trs mau masuk game lagi tiba2 udhan gamenya padahal masih lanjut gamenya dan dikurangin kredit scorenya.,5
"Sangat baik, membantu kalau lagi gabut, gamenya juga seru bisa bermain bersama sama",5
"game nya sangat membosankan tidak ganti map 😓atau fitur lain kayak 3D gitu map nya bosan banget liat dari atas Mulu tidak menantang sekali gamenya , kadang asik sih tapi sayang banget playernya orang orang toxic semua 🙄 sekarang kebanyakan bug nya contoh jaringan hijau tapi terjadi masalah pada jaringan coba menghubungkan kembali 🙄atau hubungi server 🤧 padahal jaringan saya bagus banget 😩😩",4
"sebegai Player yang sering bermain solo, system matchmaking season ini sudah cukup baik.. namun masih banyak yang harus diperbaiki karena masih sering tertukar lane atau dapat lane yang dimainkan dengan pertandingan sedikit.. saya kasih 4 bintang dulu karena masih sering ketemu Player tidak bisa main",4
game yang seru tapi aga sedikit susah nya juga kalo dapet tim dark sistem apalagi jika lagi males main,5
saya suka dengan permainan ini yaa pokoknya saya suka karna menyenangkan dan juga ada skin hero yang mahal juga bisa dapet gratis,5
permainan nya sangat bagus kapasitas nya juga keren keren semoga nambah keren lagi,5
"mobile legends game nya bagus, asik, seru, menyenangkan, dan walaupun terkadang sering ada bug, skin²ny juga bagus, gameplay ny juga bagus",5
"Game nya sangat bagus saya sering main dan terkadang menang dan terkadang kalah,yang penting game nya ini bagus banget",5
"Game nya udah bagus tetapi masalah terbesar nya ada di jaringan,saya sering kali mengalami kehilangan jaringan secara tiba-tiba, sedikit pemasukan mohon peningkatan kecepatan jaringannya di perbarui agar kenyamanan saat bermain lebih baik",5
game baik banyak skin gratis namun terkadang musuh terlalu sudah bagi saya mohon di perbaiki ya,5
"sebenernya game nya bagus² aja tapi masalah nya update kali ini sering sekali mengalami lag pada jaringan maupun menggunakan wifi ataupun data internet walaupun memiliki ping di sekitaan 20-64ms tapi lag parah hingga game tidak dapat merespon atas perintah pengguna tiba² sudah tewa$ saja, tolonglah jangan banyakin update sama kolabnya doang benerin lah pengalaman bermain nya moonton, segitu doang ulasan nya, mohon cepat di selesaikan masalahnya baru saya berikan rating yang sesuai untuk gamenya",4
game nya sangat seru dan juga multiplayer bisa mabar sama teman di tongkrongan pokonya game ini paling mantap,5
Game yang sangat seru asalnya cuma coba² tapi ketagihan dari coba² tahun2023 ketagihan unlimited,5
"Kenapa jaringannya terputus terus, Min? Tolong untuk diperbaiki lagi jaringan sinyalnya, Min. Tidak nyaman jika sedang war lalu jaringan terputus secara tiba-tiba. Tolong juga ini kenapa waktu loading masuknya lama sekali? Bahkan tidak bisa masuk karena jaringan terputus terus. Perbaikan lagi, Min. ASAP!",5
"Sering kalah padahal main nya bagus , kalo kasi tim yang beneran dikit min , capek lose terus",4
Kenapa saya memberikan satu bintang? Krena geme ini banyak masalah yg sering saya alami saat memainkan game ini. saya rasa bukan saya saja yg merasakan tetapi player lain juga pernah mengalaminya masalah tersebut!! 1.sinyal padahal sinyal saya bagus tetapi saat tim mulai war tiba' sinyal merah atau PING buruk.. 2.Tim yg sangat menggangu saat bermain contoh saat saya menggunakan hyper ada saja tim yg menggangu seperti Mage yg tiba' menggunakan flenshot 3.Tim yg tidak setara dengan musuh!! Masalah,5
Saya kurangi bintang nya karena saya anggap game ini setting an kita bisa menang 7 atau 10 kali berturut tp kita juga bisa kalah sampai 15 kali berturut-turut . Pemain solo sangat sangat sering di rugikan masak sekelas legen masih di satu team kan sama Gren master sementara musuh legen semua oto kalah lah . Pemain solo memang di setting kian untuk menderita kekalahan .,5
"Games mobil legends nya benar benar enak banget,dan juga bisa onlan dan bisa Mabar sama kawan kawan",5
"bagus tapi sering nge lag,padahal sinyal ijo layar di tap gak mau gerak sering sih kalo main ml tapi oke lah bagus",5
Asik bet kalo lagi gabut main ini jadi asik tapi banyak yang trol tolong kurangi yang trol ya sama banyakin event gratis nya jangan yang ber diamond,5
"game nya keren, banyak skin keren gratis, banyak fitur dll, yang gak keren cuma player nya yang darksistem aja, soalnya dah susah susah berjuang malah ada player feeder, ditambah juga ada yang pake cheat jadi bikin kesel, tapi, untuk hal yang lain ini oke banget😇.",4
"game nya sangat seru dan menantang, grafik ada banyak dan tingkat rank nya juga banyak yuk download sekarang",5
wah inimah hame seru sayang nya aku gak boleh main nih game sama bapak ku jadi aku diam diam main game ini seru banget monton tapi tim aku gabisa main nih tolong tim nya di sesuaikan makasih😁,5
"dengan game nya sangat bagus, developer mendengarkan pemainnya gak seperti game yang lain, 1 masalah yang gw hadapi adalah setelah kehilangan jaringan, pasti akan nge freeze. Nah pas udah unfreeze game nya akan memperlihatkan apa yang terjadi saat bot mengendalikan, menurut gw itu sih gak berguna, ngabisin waktu, pas kita balik masih nonton replay nya jadinya kena hukuman afk ke 2 kali. that's all, PEACE",4
"bagus gamenya, banyak fitur2 menarik di dalam gamenya, namun ada sedikit bug di masalah jaringan yang tiba tiba lag padahal internet lancar, mohon untuk di pertimbangkan lagi masalah bug2 yang lain nya juga agar kita lebih nyaman untuk bermain ini game👍🏻👍🏻👍🏻..",5
"game bagus seru tapi kadang setim sama yg ngetroll dan jaringan kadang juga ga stabil padahal jaringan aman"" aja tapi gpp aku tetap suka",4
"gamenya bagus grafisnya tinggi,tapi tolong tambahkan diamond gratis dari misi🙏",4
aku kasih bintang 4 karna game nya bagus dari grific terendah sampai Ultra sangat bagus tapi kenapa sekarang login gak bisa pake unlimited gaming ya membuat saya kesusahan untuk login mohon di perbaiki lagi moonton agar saya mudah untuk login kalo GK di perbaiki mendingan saya pindah ke Honor Of King,4
alasan kenapa saya rating bintang satu karena tim tidak sesuai dengan musuh musuh jago jago sedangkan tim kita sangat kebalikannya,5
"monton Tolong di hapus item sky piecer, itu item kagak jelas anjir, mau di tier bawah atas sama saja, itu item sama seperti execute,pusing aku ini item kadang haram kadang tidak pokoknya di hapus aja ini item broken anji di tambah lagi murah dan bisa nambah pula stck nya tolong di hapus.🙏🙏🙏",4
"gamenya bagus tpi playernya banyak yg gabisa main ada yg joki pake room wangi kata² yg gak pantas dikit² report. tolong diperbaiki moonton ,event²nya banyak bagus ada yg gratis pula, hero baru yg op TPI PDA banyak yg gabisa main jdi susah dh banyak yg pensi banyak yg nambah jdi tolong diperbaiki tentang drak sistemnya",4
"sebenarnya gamenya seru bangettt aku main dari thn 2017/2016 gitu tapi semakin lama ml makinn bagus update nya walau lawan nya kdg di kasih yg susah tapi aku gpp aku tetep suka terutama pas di epic, tapi sekarang knp yh ml kalo di main agak lemod banget kadang padal sinyal nya bagus tapi tetep jaringan nya minus. cuman itu sih btw karena jaringan doang hehe.., kalo game nya bagus banget. smpai sekarang aja aku tetep main. oke thanks😅",4
"saya berikan bintang 4 untuk game ini karena game ini sangat menghibur saya tetapi ada satu kekurangan yang pada rank epic rekan setim rata rata dark system mohon diperbaiki,tapi tidak apa apa menurut saya ini adalah game MOBA terbaik!",4
"Tolong dark sitem di perbanyak! dan matchmaking dibuat setidak adil mungkin!, justru di situ letak asiknya, game terbaik. semoga game ini ada juga di neraka!, agar menjadi salah satu opsi penyiksaan!",5
"Game ini makin hari makin rusak,karena player yg bermain dengan betul-betul mengunakan skill & kemampuan nya sendiri hanya tersisa sedikit,sudah banyak yg mengunakan berbagai cara curang hanya untuk mendapatkan win streak Sebagai player old saya sanggat menyayangkan hal ini karena skill akan kalah dengan cheat itulah fakta nya moonton,tolong agar lebih teliti lagi dalam melihat laporan dari semua player karena kalau Semakin banyak player yg memutuskan untuk pindah ke game lain itu salah kalian",5
tolong diperbaiki untuk masalah jaringan dalam kondisi bermain sllalu merah pdhl sinyal bagus dan juga tolong untuk para pemain yang tidak sportif klo bisa langsung diripot aja krna kasihan yg sudah bermain serius,5
"Ketika download game mulai agak eror dan ketika login memulai permainan selalu ada tulisan file eror, tolong kepada developer untuk segera memperbaiki agar kami nyaman saat bermain game ini, terima kasih",5
"untuk devoloper tolong dong tambahin transfer konten/data di android 5, biar semuanya yang pake hp kentang termasuk saya ga harus donwload data ulang karna lebih lama dan boros kuota jadi tolong tambahkan android 5 ya dev🙏 maaf saya kasih bintang 4 dulu kalo udah bisa saya kasih bintang 5🙏",4
"terimakasih mobile legend sudah menemani gw main selama 7 tahun, saatnya gw uninstall ini game karena game ini sudah gak sehat lagi, matchmaking makin ngawur, udah nggak seimbang, daripada pikiran gw makin rusak, gw lepasin aja mobile legend, ini solusi satu-satunya, sekali lagi terima kasih moonton.",5
"seruuu, tp kadang kadang ga ngotak dapet musuhnya yang susah banget, suka nabrak rank tinggi, tapi tim kita malah yang rendah, tapi gapapa, biasanya kalo abis lostrik sering dapet tim bagus akhirnya winstrik hhee",4
mobile legends tuh kadang-kadang seru gamenya juga asik nggak ngebosenin semua skin Hero nya banyak tapi kadang-kadang mobile legends bikin kesel bukan dari gamenya tapi dari timnya di tim game play kita kebanyakan para bocil yang kepadatan mobile legends gak ngerti ya menurut saya mobile legends itu gamenya baguslah terbaik game yang mengadakan turnamen internasional di Indonesia ini game mobile legends terbaik terima kasih,5
"event nya menarik, setiap bulan selalu ada event terbaru, saran saya pihak dari mlbb nya buat fitur sesuai roll, saya saya goldlaner kalau nge rank tidak pernah ada yang mau mengisi roll roam, jadi dari pihak mlbb nya buatkan fitur sesuaikan roll agar komposisi tim saat rank seimbang, terima kasih banyak",5
tolong pihak moonton perbaiki game nya lagi saya cpk main rank dari tadi tapi tidak ada menang sekali pun menang cmn sekali doang habis tu kalah lagi saya cpk moonton tolong kasih lawan yg seimbang jgn yg diatas kami hanya itu yg bisa saya sampaikan tolong moonton perbaiki lagi game nya game kau dah rusak moonton perbaiki game nya jgn sampai kau gak perbaiki game nya,4
"kalok buat game tu yg bener gw tau dalam permainan pasti ada kalanya menang dan kalah tapi ya lo mikir masak gw ls hampir 20 kali ngotak dikit lah capek woe kita juga pengen ngerasain menang sampai tujuan kita duham ma naiknya susah lah turun bintang nya gk maksut akal semua reng atas jatuh nya ke epik lah naik sampai ke glori aja kayak gk pernah tidur ini jatuhnya epik lagi biki gkmut main, pantesan aja banya player yg milih ngechit orang pembagian met sama menang kalah nya",5
"wow aku sangat menikmati game ini, sangat seru dan kompetitif, teman setim selalu jagooo.. begitupun dgn musuh, akuu sangat menikmatinya, sampai sampai aku lupaa waktu, terimakasih moonton sudah membuat game terbaik segalaxy bima sakti ini",5
"Tolong papi moonton kembalikan effect Ling yang dulu, sekarang okelah revampnya tetapi minusnya effecfnya tipis, ga kaya dulu tebel, gaenak di lihat effect nya, please kembalikan efect ling seperti dulu moonton, semoga di baca🙏",5
